id,gender,subCategory,baseColour,season,usage
43300,Men,Flip Flops,Yellow,Summer,Casual
9479,Men,Topwear,Green,Fall,Formal
11731,Men,Topwear,Grey,Fall,Casual
47207,Men,Shoes,Brown,Summer,Casual
32319,Men,Watches,Black,Winter,Casual
53252,Men,Bottomwear,Blue,Summer,Casual
17055,Men,Shoes,Grey,Summer,Casual
21339,Men,Eyewear,Silver,Winter,Casual
12392,Men,Socks,Navy Blue,Summer,Formal
3504,Men,Sandal,Brown,Fall,Casual
31859,Men,Watches,Black,Winter,Casual
23054,Men,Topwear,Purple,Fall,Casual
45032,Men,Watches,Silver,Winter,Casual
29820,Men,Topwear,Red,Summer,Casual
15960,Men,Ties,Navy Blue,Fall,Formal
59239,Men,Watches,White,Winter,Casual
15997,Men,Topwear,White,Fall,Formal
50034,Men,Loungewear and Nightwear,Grey,Summer,Casual
15958,Men,Ties,Purple,Fall,Formal
11268,Men,Bottomwear,Cream,Fall,Formal
11146,Men,Topwear,Purple,Fall,Casual
40040,Men,Topwear,Grey,Summer,Casual
59119,Men,Topwear,Black,Summer,Casual
52077,Men,Topwear,Blue,Summer,Casual
4079,Men,Topwear,Red,Summer,Casual
24758,Men,Topwear,Black,Summer,Casual
4753,Men,Topwear,Brown,Summer,Sports
33072,Men,Topwear,Blue,Summer,Casual
21725,Men,Topwear,Navy Blue,Fall,Casual
19487,Men,Innerwear,Blue,Summer,Casual
13566,Men,Innerwear,Grey,Summer,Casual
35231,Men,Shoes,Black,Summer,Formal
4086,Men,Topwear,Navy Blue,Summer,Casual
47209,Men,Shoes,Black,Summer,Formal
2149,Men,Topwear,White,Spring,Casual
38665,Men,Shoes,Black,Summer,Sports
47192,Men,Shoes,Brown,Summer,Formal
37463,Men,Wallets,Brown,Fall,Smart Casual
24345,Men,Topwear,White,Fall,Sports
6220,Men,Topwear,Orange,Summer,Casual
1592,Men,Shoes,Red,Summer,Sports
10194,Men,Watches,Black,Winter,Casual
57275,Men,Topwear,Blue,Summer,Casual
5830,Men,Topwear,White,Summer,Casual
26688,Men,Sandal,Olive,Summer,Casual
8284,Men,Sandal,Black,Fall,Casual
39738,Men,Sandal,Brown,Summer,Casual
39686,Men,Shoes,White,Summer,Casual
27151,Men,Topwear,Blue,Summer,Formal
6521,Men,Bottomwear,Navy Blue,Summer,Sports
14984,Men,Topwear,Black,Fall,Sports
5985,Men,Topwear,Green,Summer,Casual
26292,Men,Topwear,Purple,Summer,Casual
21572,Men,Socks,Multi,Winter,Casual
4195,Men,Topwear,Purple,Summer,Casual
21150,Men,Topwear,Blue,Fall,Casual
23973,Men,Topwear,Purple,Fall,Casual
44147,Men,Fragrance,Red,Spring,Casual
30573,Men,Eyewear,Blue,Winter,Casual
11450,Men,Topwear,Green,Fall,Casual
14915,Men,Topwear,Blue,Fall,Casual
26715,Men,Topwear,Blue,Summer,Casual
22886,Men,Sandal,Khaki,Summer,Casual
32537,Men,Fragrance,Black,Spring,Casual
14787,Men,Topwear,Maroon,Fall,Formal
20869,Men,Sandal,Brown,Fall,Casual
4864,Men,Topwear,White,Summer,Sports
36133,Men,Shoes,White,Summer,Sports
44378,Men,Fragrance,Black,Spring,Casual
3657,Men,Shoes,Red,Summer,Casual
13138,Men,Shoes,Blue,Fall,Casual
33857,Men,Shoes,Black,Summer,Casual
9014,Men,Shoes,White,Summer,Sports
19980,Men,Topwear,Yellow,Summer,Casual
54638,Men,Watches,Silver,Winter,Casual
37117,Men,Topwear,Blue,Fall,Formal
23688,Men,Wallets,Brown,Fall,Casual
14144,Men,Cufflinks,Steel,Fall,Formal
14828,Men,Belts,Black,Summer,Casual
39303,Men,Shoes,Khaki,Winter,Casual
6631,Men,Shoes,White,Summer,Sports
17038,Men,Shoes,White,Summer,Casual
31589,Men,Topwear,Black,Summer,Casual
9501,Men,Topwear,Black,Fall,Formal
25790,Men,Topwear,Red,Summer,Formal
51156,Men,Socks,Grey,Summer,Casual
11955,Men,Shoes,Blue,Fall,Casual
20081,Men,Innerwear,Navy Blue,Summer,Casual
37849,Men,Wallets,Black,Summer,Casual
24028,Men,Topwear,Navy Blue,Summer,Casual
39964,Men,Shoes,Brown,Spring,Casual
17322,Men,Eyewear,Brown,Winter,Casual
33949,Men,Topwear,Black,Summer,Casual
50633,Men,Innerwear,Navy Blue,Summer,Casual
22130,Men,Shoes,Black,Fall,Formal
10866,Men,Topwear,Red,Fall,Casual
25372,Men,Innerwear,Navy Blue,Summer,Casual
27776,Men,Wallets,Maroon,Winter,Casual
2830,Men,Shoes,Black,Summer,Casual
3709,Men,Topwear,Purple,Summer,Casual
10144,Men,Shoes,Brown,Fall,Casual
11530,Men,Topwear,Green,Fall,Casual
29294,Men,Topwear,Red,Summer,Casual
57945,Men,Sandal,Brown,Spring,Casual
44309,Men,Bottomwear,Brown,Summer,Casual
38034,Men,Watches,Black,Winter,Casual
24182,Men,Shoes,Green,Summer,Casual
7534,Men,Topwear,White,Summer,Sports
6823,Men,Sandal,Black,Fall,Casual
30261,Men,Shoes,Brown,Winter,Formal
14495,Men,Shoes,Navy Blue,Fall,Casual
14648,Men,Topwear,Black,Fall,Casual
16724,Men,Topwear,Black,Fall,Casual
4128,Men,Shoes,Black,Summer,Casual
2033,Men,Topwear,White,Fall,Sports
44834,Men,Topwear,Black,Summer,Sports
14781,Men,Topwear,Purple,Fall,Formal
44224,Men,Topwear,Orange,Summer,Casual
18363,Men,Shoes,White,Fall,Casual
7815,Men,Topwear,Black,Fall,Casual
13648,Men,Shoes,Silver,Fall,Sports
11291,Men,Bottomwear,Blue,Summer,Casual
58899,Men,Ties,Grey,Summer,Casual
3352,Men,Topwear,Yellow,Summer,Casual
4164,Men,Shoes,Silver,Summer,Sports
24892,Men,Topwear,Black,Fall,Casual
28852,Men,Topwear,Brown,Summer,Casual
39788,Men,Topwear,Purple,Summer,Formal
36781,Men,Watches,Black,Winter,Casual
29434,Men,Watches,White,Winter,Casual
17625,Men,Bottomwear,Black,Fall,Sports
36397,Men,Socks,Blue,Summer,Casual
40478,Men,Sandal,Black,Fall,Casual
12661,Men,Topwear,Blue,Fall,Casual
34205,Men,Bottomwear,Grey Melange,Fall,Sports
57024,Men,Innerwear,Blue,Summer,Casual
39999,Men,Eyewear,Bronze,Winter,Casual
6751,Men,Shoes,White,Summer,Sports
44858,Men,Topwear,Red,Summer,Casual
17854,Men,Innerwear,Green,Summer,Casual
30742,Men,Topwear,Blue,Summer,Ethnic
11695,Men,Topwear,Purple,Fall,Casual
30097,Men,Watches,Black,Winter,Casual
29402,Men,Bottomwear,Black,Summer,Formal
17572,Men,Topwear,Red,Fall,Formal
18402,Men,Shoes,Black,Fall,Casual
16487,Men,Topwear,Blue,Fall,Casual
5896,Men,Shoes,Black,Summer,Casual
8941,Men,Topwear,Blue,Fall,Casual
27165,Men,Topwear,Blue,Summer,Formal
39278,Men,Shoes,Brown,Summer,Casual
11050,Men,Topwear,Red,Fall,Casual
54800,Men,Bottomwear,Blue,Summer,Casual
17906,Men,Topwear,Black,Fall,Casual
27990,Men,Innerwear,Charcoal,Summer,Casual
39363,Men,Watches,Black,Winter,Casual
5817,Men,Topwear,Black,Summer,Sports
14064,Men,Topwear,Red,Fall,Casual
33355,Men,Shoes,Black,Summer,Formal
3012,Men,Topwear,Green,Summer,Casual
8125,Men,Belts,Black,Winter,Casual
45921,Men,Watches,White,Winter,Casual
16369,Men,Bottomwear,Grey,Fall,Formal
20368,Men,Topwear,Blue,Summer,Casual
14731,Men,Topwear,Lavender,Fall,Formal
11148,Men,Topwear,Purple,Fall,Casual
57834,Men,Topwear,Grey Melange,Summer,Casual
12378,Men,Topwear,Purple,Fall,Formal
3434,Men,Topwear,Black,Summer,Casual
9344,Men,Topwear,Red,Fall,Casual
10629,Men,Shoes,Black,Fall,Casual
4566,Men,Shoes,White,Summer,Sports
22821,Men,Shoes,Brown,Summer,Sports
51145,Men,Socks,Black,Summer,Casual
15313,Men,Shoes,White,Fall,Sports
19839,Men,Topwear,Brown,Fall,Casual
3877,Men,Topwear,Black,Summer,Casual
18677,Men,Flip Flops,Navy Blue,Fall,Casual
30346,Men,Topwear,Off White,Summer,Casual
14137,Men,Cufflinks,Steel,Fall,Formal
2745,Men,Topwear,Black,Summer,Casual
6009,Men,Topwear,Blue,Summer,Casual
10795,Men,Topwear,Navy Blue,Fall,Casual
36789,Men,Watches,Silver,Winter,Casual
43135,Men,Fragrance,Black,Spring,Casual
14068,Men,Topwear,Navy Blue,Fall,Casual
20343,Men,Topwear,Black,Summer,Casual
45614,Men,Shoes,Black,Summer,Formal
22828,Men,Shoes,Black,Summer,Casual
26679,Men,Flip Flops,Navy Blue,Summer,Casual
14643,Men,Topwear,White,Fall,Casual
55614,Men,Shoes,Black,Summer,Formal
45266,Men,Watches,Black,Winter,Sports
16412,Men,Topwear,Red,Fall,Casual
46721,Men,Fragrance,Silver,Spring,Casual
24264,Men,Bottomwear,Green,Summer,Casual
12246,Men,Topwear,Black,Winter,Formal
1859,Men,Topwear,Red,Summer,Casual
7657,Men,Socks,Black,Summer,Casual
7683,Men,Topwear,Black,Fall,Sports
39623,Men,Shoes,White,Summer,Sports
17769,Men,Shoes,Brown,Winter,Casual
7567,Men,Topwear,Orange,Summer,Sports
25312,Men,Watches,Black,Summer,Casual
11133,Men,Watches,Black,Winter,Casual
46747,Men,Bottomwear,Black,Summer,Sports
44952,Men,Fragrance,Black,Spring,Casual
27169,Men,Topwear,White,Summer,Formal
58328,Men,Flip Flops,Blue,Summer,Casual
4053,Men,Topwear,White,Summer,Casual
43382,Men,Flip Flops,Brown,Summer,Casual
14006,Men,Topwear,Black,Fall,Sports
44569,Men,Sandal,Brown,Summer,Casual
12625,Men,Topwear,Orange,Fall,Casual
13237,Men,Bottomwear,Blue,Fall,Casual
3772,Men,Topwear,Purple,Summer,Casual
17197,Men,Topwear,Green,Winter,Casual
36875,Men,Topwear,Orange,Summer,Casual
12367,Men,Topwear,White,Fall,Formal
8130,Men,Belts,Brown,Winter,Casual
25787,Men,Topwear,Red,Summer,Formal
19343,Men,Wallets,Black,Fall,Formal
48738,Men,Jewellery,Steel,Fall,Casual
11048,Men,Topwear,Red,Fall,Casual
19212,Men,Belts,Black,Summer,Casual
47161,Men,Belts,Black,Summer,Casual
22792,Men,Topwear,White,Fall,Casual
43020,Men,Innerwear,White,Summer,Casual
12956,Men,Shoes,Blue,Fall,Sports
28343,Men,Eyewear,Metallic,Winter,Casual
18831,Men,Belts,Brown,Summer,Formal
16217,Men,Bottomwear,Grey,Fall,Casual
35405,Men,Sandal,Black,Summer,Casual
1562,Men,Topwear,Grey,Fall,Sports
24296,Men,Socks,Red,Summer,Casual
21071,Men,Shoes,Black,Fall,Formal
34198,Men,Topwear,Blue,Summer,Casual
3088,Men,Topwear,Grey,Summer,Casual
16068,Men,Bottomwear,Olive,Fall,Casual
13733,Men,Topwear,Blue,Fall,Formal
44625,Men,Bottomwear,Black,Summer,Sports
24214,Men,Topwear,Black,Summer,Sports
4966,Men,Topwear,White,Summer,Casual
8918,Men,Belts,Brown,Spring,Casual
50293,Men,Ties,Black,Summer,Formal
14059,Men,Topwear,White,Fall,Casual
7569,Men,Topwear,Blue,Summer,Sports
24040,Men,Topwear,Navy Blue,Summer,Casual
39631,Men,Shoes,White,Summer,Sports
2023,Men,Topwear,Grey,Fall,Sports
33848,Men,Shoes,Brown,Summer,Casual
18618,Men,Topwear,Blue,Fall,Casual
32461,Men,Topwear,Navy Blue,Summer,Sports
47511,Men,Innerwear,Grey Melange,Summer,Casual
14959,Men,Topwear,Grey,Fall,Casual
11864,Men,Flip Flops,Blue,Fall,Casual
12613,Men,Topwear,Black,Fall,Casual
48457,Men,Bottomwear,Multi,Summer,Casual
2218,Men,Sandal,Black,Fall,Casual
3079,Men,Topwear,Pink,Summer,Casual
38293,Men,Wallets,Brown,Summer,Casual
36102,Men,Wallets,Black,Summer,Casual
9600,Men,Topwear,Navy Blue,Fall,Casual
7662,Men,Socks,White,Summer,Casual
31415,Men,Innerwear,Navy Blue,Summer,Casual
58855,Men,Cufflinks,Red,Summer,Casual
12254,Men,Topwear,Red,Fall,Formal
53556,Men,Innerwear,Multi,Summer,Casual
6732,Men,Topwear,White,Summer,Casual
2330,Men,Topwear,Black,Fall,Casual
14116,Men,Bottomwear,Blue,Fall,Casual
40523,Men,Watches,Black,Winter,Casual
51639,Men,Watches,Black,Winter,Casual
15519,Men,Flip Flops,Brown,Fall,Casual
38307,Men,Scarves,Red,Summer,Casual
28088,Men,Innerwear,White,Summer,Casual
25474,Men,Shoes,Black,Summer,Casual
3270,Men,Topwear,Navy Blue,Summer,Casual
6931,Men,Topwear,Red,Summer,Casual
40039,Men,Topwear,White,Summer,Casual
5199,Men,Topwear,Grey,Summer,Casual
26597,Men,Shoes,Black,Summer,Sports
37751,Men,Topwear,Red,Summer,Casual
31247,Men,Topwear,Grey,Summer,Casual
28352,Men,Eyewear,Bronze,Winter,Casual
11178,Men,Watches,Silver,Winter,Casual
36384,Men,Socks,Black,Summer,Casual
51401,Men,Topwear,Blue,Summer,Casual
17042,Men,Shoes,Grey,Summer,Sports
42945,Men,Belts,Brown,Summer,Casual
10179,Men,Flip Flops,Blue,Fall,Casual
13785,Men,Bottomwear,Black,Fall,Formal
35589,Men,Sandal,Olive,Fall,Casual
36487,Men,Shoes,Brown,Summer,Casual
32367,Men,Watches,Black,Winter,Casual
13718,Men,Mufflers,Blue,Summer,Casual
20164,Men,Topwear,Navy Blue,Fall,Casual
2090,Men,Topwear,Black,Fall,Sports
33821,Men,Shoes,Blue,Summer,Sports
4506,Men,Shoes,Grey,Winter,Casual
46872,Men,Socks,Black,Summer,Casual
17405,Men,Socks,Green,Summer,Casual
3100,Men,Topwear,Blue,Summer,Casual
42075,Men,Wallets,Black,Summer,Casual
44902,Men,Bottomwear,Black,Summer,Casual
24775,Men,Shoes,Navy Blue,Summer,Casual
59944,Men,Shoes,Cream,Spring,Casual
27764,Men,Wallets,Black,Winter,Casual
23105,Men,Accessories,Grey,Fall,Formal
38970,Men,Topwear,Blue,Summer,Casual
28201,Men,Eyewear,Gold,Winter,Casual
1608,Men,Bottomwear,Blue,Fall,Sports
47513,Men,Innerwear,Navy Blue,Summer,Casual
32435,Men,Topwear,Blue,Summer,Casual
13416,Men,Topwear,Pink,Summer,Casual
28846,Men,Topwear,Maroon,Summer,Casual
13344,Men,Bottomwear,Black,Fall,Casual
7931,Men,Bottomwear,Grey,Fall,Sports
39288,Men,Sandal,Tan,Winter,Casual
50294,Men,Ties,Black,Summer,Formal
34751,Men,Shoes,Brown,Summer,Casual
3543,Men,Topwear,White,Summer,Casual
3674,Men,Shoes,Black,Winter,Casual
19548,Men,Topwear,Purple,Fall,Casual
9419,Men,Topwear,Grey,Fall,Formal
57534,Men,Belts,Black,Winter,Casual
3656,Men,Shoes,Black,Summer,Sports
58358,Men,Topwear,Navy Blue,Summer,Casual
36106,Men,Wallets,Black,Summer,Casual
28178,Men,Eyewear,Gold,Winter,Casual
9719,Men,Sandal,Black,Fall,Casual
9064,Men,Topwear,Blue,Fall,Formal
4847,Men,Topwear,Black,Summer,Casual
23477,Men,Scarves,Black,Winter,Casual
4286,Men,Shoes,Grey,Summer,Casual
2039,Men,Topwear,White,Fall,Sports
45878,Men,Watches,White,Winter,Casual
25071,Men,Accessories,Brown,Winter,Formal
14140,Men,Cufflinks,Steel,Fall,Formal
36023,Men,Belts,Black,Fall,Casual
44938,Men,Shoes,Brown,Summer,Casual
9943,Men,Topwear,Green,Fall,Casual
8883,Men,Bottomwear,Grey,Fall,Formal
14979,Men,Belts,Brown,Fall,Casual
12180,Men,Topwear,White,Fall,Casual
59819,Men,Topwear,Blue,Summer,Casual
22896,Men,Shoes,Black,Summer,Formal
50623,Men,Innerwear,Black,Winter,Casual
23835,Men,Shoes,Grey,Fall,Sports
13509,Men,Topwear,Blue,Fall,Casual
39678,Men,Shoes,Black,Summer,Casual
14849,Men,Wallets,Brown,Summer,Casual
3150,Men,Shoes,Black,Fall,Sports
2841,Men,Topwear,Grey,Summer,Casual
3884,Men,Topwear,Grey,Summer,Casual
20921,Men,Bottomwear,Olive,Fall,Casual
59281,Men,Watches,Black,Winter,Casual
15743,Men,Shoes,White,Fall,Sports
53797,Men,Topwear,Black,Summer,Casual
30191,Men,Bags,Navy Blue,Summer,Casual
12197,Men,Topwear,Orange,Summer,Casual
11996,Men,Topwear,Red,Fall,Casual
7470,Men,Topwear,Charcoal,Summer,Casual
42085,Men,Shoes,White,Summer,Sports
30627,Men,Topwear,Grey,Summer,Sports
29240,Men,Shoes,White,Summer,Sports
23709,Men,Eyewear,White,Winter,Casual
29616,Men,Topwear,Maroon,Summer,Formal
37312,Men,Watches,Silver,Winter,Casual
17397,Men,Socks,Black,Summer,Casual
10356,Men,Topwear,Blue,Fall,Casual
47181,Men,Shoes,Brown,Summer,Casual
2985,Men,Topwear,Black,Fall,Sports
13155,Men,Topwear,Blue,Fall,Casual
11079,Men,Topwear,Green,Fall,Casual
6690,Men,Topwear,Red,Summer,Casual
20321,Men,Topwear,Olive,Summer,Casual
5936,Men,Shoes,White,Summer,Casual
6419,Men,Flip Flops,Black,Summer,Casual
17589,Men,Eyewear,Black,Summer,Sports
30267,Men,Eyewear,Brown,Summer,Casual
15799,Men,Innerwear,White,Summer,Casual
53753,Men,Bottomwear,Red,Summer,Casual
10117,Men,Shoes,Silver,Fall,Sports
49381,Men,Shoes,Navy Blue,Summer,Casual
11298,Men,Bottomwear,Blue,Fall,Casual
51264,Men,Belts,Black,Summer,Casual
59133,Men,Topwear,Brown,Summer,Casual
57285,Men,Topwear,Blue,Summer,Casual
3253,Men,Shoes,Black,Fall,Casual
5367,Men,Shoes,White,Summer,Sports
41851,Men,Socks,Black,Winter,Casual
47505,Men,Innerwear,Orange,Summer,Casual
1902,Men,Topwear,Blue,Winter,Sports
8888,Men,Topwear,Pink,Fall,Formal
13352,Men,Shoes,Brown,Fall,Casual
37864,Men,Wallets,Black,Summer,Casual
7397,Men,Shoes,Black,Winter,Formal
40082,Men,Bottomwear,Navy Blue,Winter,Casual
51179,Men,Socks,Navy Blue,Summer,Casual
35491,Men,Shoes,Brown,Summer,Formal
57287,Men,Topwear,Brown,Summer,Casual
53798,Men,Topwear,Black,Summer,Casual
28377,Men,Eyewear,Brown,Winter,Casual
16367,Men,Topwear,Blue,Fall,Formal
21678,Men,Watches,Silver,Winter,Casual
39300,Men,Shoes,Brown,Winter,Casual
28354,Men,Eyewear,Brown,Winter,Casual
30285,Men,Eyewear,Black,Summer,Casual
41244,Men,Belts,Brown,Summer,Formal
39965,Men,Shoes,Navy Blue,Spring,Casual
3748,Men,Topwear,Grey,Summer,Casual
41700,Men,Bottomwear,Black,Summer,Casual
23592,Men,Fragrance,Blue,Spring,Casual
1783,Men,Sandal,Grey,Spring,Sports
53581,Men,Watches,Black,Winter,Casual
8026,Men,Bottomwear,Black,Fall,Sports
6770,Men,Topwear,White,Summer,Casual
32738,Men,Shoes,Navy Blue,Summer,Sports
48455,Men,Topwear,White,Summer,Casual
9418,Men,Topwear,Grey,Fall,Formal
13966,Men,Topwear,White,Fall,Casual
43186,Men,Watches,Silver,Winter,Casual
5583,Men,Shoes,Brown,Summer,Sports
31185,Men,Accessories,Brown,Summer,Casual
2152,Men,Topwear,White,Spring,Casual
15242,Men,Shoes,Black,Fall,Casual
29891,Men,Eyewear,Black,Winter,Casual
1807,Men,Topwear,Red,Fall,Casual
2384,Men,Shoes,Black,Winter,Formal
15185,Men,Topwear,Black,Fall,Casual
20786,Men,Topwear,White,Fall,Casual
25992,Men,Fragrance,Purple,Spring,Casual
43503,Men,Topwear,Green,Summer,Casual
36356,Men,Ties,Yellow,Summer,Formal
31690,Men,Shoes,Blue,Summer,Sports
10435,Men,Topwear,Red,Fall,Casual
30609,Men,Bottomwear,Black,Spring,Sports
36834,Men,Flip Flops,Brown,Summer,Casual
7153,Men,Topwear,Red,Fall,Casual
49975,Men,Innerwear,Grey,Summer,Casual
53740,Men,Bottomwear,Grey,Summer,Casual
16214,Men,Bottomwear,Navy Blue,Fall,Sports
45161,Men,Watches,Black,Winter,Casual
44085,Men,Fragrance,Green,Spring,Casual
10489,Men,Bottomwear,Blue,Winter,Casual
3281,Men,Topwear,White,Summer,Casual
50595,Men,Innerwear,Grey,Summer,Casual
23731,Men,Eyewear,Black,Winter,Casual
11902,Men,Shoes,Black,Summer,Formal
50440,Men,Innerwear,Grey,Summer,Casual
25072,Men,Accessories,Pink,Winter,Formal
3747,Men,Topwear,Black,Summer,Casual
7729,Men,Shoes,Black,Fall,Casual
32309,Men,Watches,Black,Winter,Casual
48582,Men,Jewellery,Steel,Summer,Casual
18464,Men,Fragrance,White,Spring,Casual
5232,Men,Topwear,Maroon,Summer,Casual
44638,Men,Shoes,Black,Summer,Sports
39892,Men,Shoes,Brown,Summer,Casual
20167,Men,Topwear,Blue,Fall,Casual
15527,Men,Topwear,White,Fall,Casual
9449,Men,Topwear,Purple,Fall,Formal
44885,Men,Topwear,Navy Blue,Summer,Casual
7297,Men,Topwear,Brown,Fall,Casual
34746,Men,Shoes,White,Summer,Casual
2198,Men,Shoes,White,Fall,Sports
41455,Men,Sandal,Grey,Summer,Casual
50641,Men,Innerwear,Grey,Winter,Casual
7797,Men,Shoes,Black,Fall,Casual
20814,Men,Shoes,White,Winter,Casual
14941,Men,Bottomwear,White,Fall,Casual
45932,Men,Watches,White,Winter,Casual
57022,Men,Innerwear,Grey Melange,Summer,Casual
7554,Men,Topwear,Blue,Summer,Sports
16387,Men,Topwear,Orange,Fall,Formal
11049,Men,Topwear,Red,Fall,Casual
5448,Men,Topwear,White,Summer,Casual
19109,Men,Topwear,Beige,Summer,Casual
6807,Men,Shoes,Yellow,Fall,Casual
7479,Men,Topwear,Black,Summer,Casual
4241,Men,Topwear,Maroon,Summer,Casual
12873,Men,Shoes,Black,Spring,Formal
33311,Men,Topwear,White,Summer,Casual
39311,Men,Flip Flops,Multi,Summer,Casual
3123,Men,Topwear,Navy Blue,Summer,Casual
16507,Men,Bottomwear,Blue,Fall,Casual
39305,Men,Shoes,Khaki,Winter,Casual
13929,Men,Topwear,Beige,Summer,Casual
4300,Men,Topwear,Green,Summer,Casual
29192,Men,Bags,Black,Summer,Casual
15009,Men,Topwear,Blue,Fall,Sports
19340,Men,Topwear,Black,Fall,Casual
23943,Men,Shoes,Black,Fall,Sports
12614,Men,Topwear,White,Fall,Casual
36687,Men,Sandal,Navy Blue,Summer,Casual
29640,Men,Topwear,Black,Summer,Casual
16006,Men,Topwear,Green,Fall,Casual
12000,Men,Topwear,White,Fall,Formal
34353,Men,Topwear,Blue,Summer,Casual
15177,Men,Topwear,Navy Blue,Fall,Casual
23469,Men,Scarves,Grey,Winter,Casual
8273,Men,Topwear,Yellow,Fall,Casual
22977,Men,Shoes,White,Fall,Sports
57481,Men,Shoes,White,Summer,Casual
36125,Men,Wallets,Brown,Summer,Casual
30590,Men,Topwear,Orange,Summer,Sports
12465,Men,Stoles,Black,Fall,Casual
13217,Men,Topwear,White,Fall,Casual
33913,Men,Watches,Gold,Winter,Formal
14601,Men,Socks,Black,Summer,Casual
45670,Men,Fragrance,Red,Spring,Casual
37718,Men,Topwear,Navy Blue,Summer,Casual
23905,Men,Shoes,White,Summer,Casual
4467,Men,Shoes,White,Summer,Sports
11894,Men,Sandal,Tan,Summer,Casual
48954,Men,Jewellery,Steel,Summer,Casual
15331,Men,Bottomwear,White,Summer,Sports
14665,Men,Topwear,White,Fall,Casual
14288,Men,Topwear,Maroon,Fall,Casual
18695,Men,Innerwear,White,Summer,Casual
5984,Men,Topwear,Red,Summer,Casual
36886,Men,Belts,Black,Summer,Casual
44710,Men,Flip Flops,Green,Summer,Casual
20319,Men,Topwear,Beige,Summer,Casual
10188,Men,Topwear,Blue,Fall,Casual
59324,Men,Sandal,Black,Summer,Casual
20797,Men,Sandal,Grey,Fall,Casual
2504,Men,Shoes,White,Fall,Casual
50435,Men,Innerwear,White,Winter,Casual
3981,Men,Topwear,Green,Summer,Casual
33703,Men,Shoes,Brown,Winter,Smart Casual
58978,Men,Fragrance,Black,Spring,Casual
40516,Men,Watches,White,Winter,Casual
32972,Men,Topwear,Blue,Summer,Casual
27527,Men,Topwear,Blue,Summer,Casual
58743,Men,Topwear,Olive,Fall,Casual
45655,Men,Innerwear,White,Summer,Casual
27966,Men,Innerwear,White,Summer,Casual
2494,Men,Flip Flops,White,Fall,Casual
37233,Men,Wallets,Brown,Summer,Casual
9990,Men,Topwear,White,Fall,Sports
6790,Men,Topwear,Blue,Summer,Casual
9215,Men,Shoes,Black,Fall,Casual
28320,Men,Sandal,Brown,Winter,Casual
2203,Men,Topwear,Blue,Fall,Sports
34797,Men,Headwear,Grey,Summer,Casual
26707,Men,Sandal,Black,Summer,Casual
54926,Men,Topwear,Beige,Summer,Casual
12041,Men,Topwear,Pink,Fall,Formal
52034,Men,Topwear,Black,Summer,Casual
52080,Men,Topwear,Navy Blue,Summer,Casual
51665,Men,Eyewear,Brown,Winter,Casual
19479,Men,Socks,Blue,Summer,Casual
27607,Men,Bottomwear,Cream,Summer,Casual
2835,Men,Topwear,Grey,Summer,Casual
19783,Men,Topwear,Orange,Winter,Casual
9252,Men,Topwear,Brown,Fall,Formal
39741,Men,Shoes,Olive,Summer,Casual
39893,Men,Shoes,Brown,Summer,Casual
31998,Men,Socks,Brown,Summer,Formal
1531,Men,Topwear,Grey,Fall,Casual
35397,Men,Shoes,Black,Summer,Formal
25540,Men,Topwear,Blue,Summer,Casual
28026,Men,Innerwear,Charcoal,Summer,Casual
7941,Men,Topwear,Grey,Fall,Sports
16114,Men,Sandal,Black,Fall,Casual
23083,Men,Topwear,Multi,Fall,Casual
11740,Men,Topwear,Grey,Fall,Casual
29784,Men,Topwear,Red,Summer,Casual
45771,Men,Fragrance,Blue,Spring,Casual
6226,Men,Topwear,Pink,Summer,Casual
17438,Men,Watches,Silver,Winter,Casual
48230,Men,Eyewear,Black,Winter,Casual
40460,Men,Shoes,Black,Summer,Sports
7005,Men,Topwear,Grey,Summer,Casual
31978,Men,Shoes,Grey,Summer,Sports
54625,Men,Watches,Black,Winter,Casual
5388,Men,Shoes,Blue,Summer,Sports
16426,Men,Topwear,Green,Fall,Casual
7631,Men,Bottomwear,Navy Blue,Fall,Sports
33895,Men,Watches,Black,Winter,Casual
22787,Men,Bottomwear,Blue,Fall,Casual
22350,Men,Topwear,Blue,Fall,Casual
45250,Men,Watches,Black,Winter,Casual
27786,Men,Wallets,Black,Winter,Casual
27994,Men,Innerwear,Grey,Summer,Casual
8588,Men,Topwear,Blue,Fall,Casual
4299,Men,Topwear,Green,Summer,Casual
9707,Men,Sandal,Brown,Fall,Formal
45202,Men,Watches,Black,Winter,Casual
47186,Men,Shoes,Brown,Summer,Casual
33601,Men,Topwear,White,Summer,Casual
36811,Men,Fragrance,Blue,Spring,Casual
47517,Men,Innerwear,White,Summer,Casual
49966,Men,Innerwear,White,Summer,Casual
25089,Men,Wallets,Brown,Winter,Casual
18579,Men,Socks,Navy Blue,Summer,Sports
